name	state
A/swine/Minnesota/A01940148/2015|A_/_H3N2|unassigned|2015-08-24|NA|6|EPI_ISL_200990	Minnesota
A/swine/Minnesota/A01940153/2015|A_/_H3N2|unassigned|2015-08-17|NA|6|EPI_ISL_200989	Minnesota
A/swine/Minnesota/A01941515/2015|A_/_H3N2|unassigned|2015-12-15|NA|6|EPI_ISL_209347	Minnesota
A/swine/Minnesota/A01941504/2015|A_/_H3N2|unassigned|2015-12-14|NA|6|EPI_ISL_209351	Minnesota
A/swine/Minnesota/A01941131/2015|A_/_H3N2|unassigned|2015-11-16|NA|6|EPI_ISL_206000	Minnesota
A/swine/Minnesota/A01940427/2015|A_/_H3N2|unassigned|2015-09-21|NA|6|EPI_ISL_201896	Minnesota
A/swine/Minnesota/A01940765/2015|A_/_H3N2|unassigned|2015-10-19|NA|6|EPI_ISL_203091	Minnesota
A/swine/Minnesota/A01940814/2015|A_/_H3N2|unassigned|2015-10-19|NA|6|EPI_ISL_203088	Minnesota
A/swine/North_Carolina/A01475825/2014|A_/_H3N2|unassigned|2014-06-17|NA|6|EPI_ISL_168476	North_Carolina
A/swine/North_Carolina/A01410118/2014|A_/_H3N2|unassigned|2014-01-01|NA|6|EPI_ISL_157209	North_Carolina
A/swine/North_Carolina/A01410527/2014|A_/_H3N2|unassigned|2014-03-01|NA|6|EPI_ISL_162022	North_Carolina
A/swine/Iowa/A01290742/2013|A_/_H3N2|unassigned|2013-11-01|NA|6|EPI_ISL_153739	Iowa
A/swine/North_Carolina/A01409423/2013|A_/_H3N2|unassigned|2013-12-01|NA|6|EPI_ISL_154619	North_Carolina
A/swine/Oklahoma/A01896023/2015|A_/_H3N2|unassigned|2015-11-16|NA|6|EPI_ISL_208963	Oklahoma
A/swine/Oklahoma/A01567185/2014|A_/_H3N2|unassigned|2014-12-17|NA|6|EPI_ISL_173620	Oklahoma
A/swine/Oklahoma/A01567195/2014|A_/_H3N2|unassigned|2014-12-18|NA|6|EPI_ISL_173621	Oklahoma
A/swine/Oklahoma/A01776961/2016|A_/_H3N2|unassigned|2016-06-20|NA|6|EPI_ISL_234304	Oklahoma
A/swine/Oklahoma/A01777830/2016|A_/_H3N2|unassigned|2016-07-22|NA|6|EPI_ISL_234677	Oklahoma
A/swine/Oklahoma/A01728023/2015|A_/_H3N2|unassigned|2015-12-16|NA|6|EPI_ISL_211800	Oklahoma
A/swine/Kansas/A01377632/2015|A_/_H3N2|unassigned|2015-11-04|NA|6|EPI_ISL_205317	Kansas
A/swine/Oklahoma/A01770191/2015|A_/_H3N2|unassigned|2015-08-07|NA|6|EPI_ISL_200086	Oklahoma
A/swine/Illinois/A01944946/2015|A_/_H3N2|unassigned|2015-10-29|NA|6|EPI_ISL_205064	Illinois
A/swine/Illinois/A01727528/2015|A_/_H3N2|unassigned|2015-12-11|NA|6|EPI_ISL_209371	Illinois
A/swine/Illinois/A01732588/2016|A_/_H3N2|unassigned|2016-02-25|NA|6|EPI_ISL_236803	Illinois
A/swine/Illinois/A01895671/2016|A_/_H3N2|unassigned|2016-04-18|NA|6|EPI_ISL_222527	Illinois
A/swine/Illinois/A01727602/2015|A_/_H3N2|unassigned|2015-12-11|NA|6|EPI_ISL_209370	Illinois
A/swine/Illinois/A01727532/2015|A_/_H3N2|unassigned|2015-12-10|NA|6|EPI_ISL_209378	Illinois
A/swine/Illinois/A01728293/2015|A_/_H3N2|unassigned|2015-12-22|NA|6|EPI_ISL_211815	Illinois
A/swine/Iowa/A01728784/2016|A_/_H3N2|unassigned|2016-01-04|NA|6|EPI_ISL_211823	Iowa
A/swine/Illinois/A01945691/2015|A_/_H3N2|unassigned|2015-10-19|NA|6|EPI_ISL_203111	Illinois
A/swine/Iowa/A02025916/2015|A_/_H3N2|unassigned|2015-09-08|NA|6|EPI_ISL_201419	Iowa
A/swine/Illinois/A01840991/2015|A_/_H3N2|unassigned|2015-03-11|NA|6|EPI_ISL_181109	Illinois
A/swine/Illinois/A01489882/2015|A_/_H3N2|unassigned|2015-01-27|NA|6|EPI_ISL_177590	Illinois
A/swine/Missouri/A01775853/2016|A_/_H3N2|unassigned|2016-05-24|NA|6|EPI_ISL_230187	Missouri
A/swine/Iowa/A01932044/2017|A_/_H3N2|unassigned|2017-02-08|NA|6|EPI_ISL_258649	Iowa
A/swine/Iowa/A01777893/2016|A_/_H3N2|unassigned|2016-07-21|NA|6|EPI_ISL_234678	Iowa
A/swine/Illinois/A01847805/2015|A_/_H3N2|unassigned|2015-04-24|NA|6|EPI_ISL_188955	Illinois
A/swine/Illinois/A01841768/2015|A_/_H3N2|unassigned|2015-03-26|NA|6|EPI_ISL_179605	Illinois
A/swine/Illinois/A00843206/2014|A_/_H3N2|unassigned|2014-08-08|NA|6|EPI_ISL_167193	Illinois
A/swine/Illinois/A01820364/2015|A_/_H3N2|unassigned|2015-04-14|NA|6|EPI_ISL_188953	Illinois
A/swine/Iowa/A01840866/2015|A_/_H3N2|unassigned|2015-02-25|NA|6|EPI_ISL_177942	Iowa
A/swine/Illinois/A01820128/2015|A_/_H3N2|unassigned|2015-03-20|NA|6|EPI_ISL_179574	Illinois
A/swine/Kansas/14-032477/2014|A_/_H3N2|unassigned|2014-12-10|NA|6|EPI_ISL_174535	Kansas
A/swine/Nebraska/A01672826/2017|A_/_H3N2|unassigned|2017-02-01|NA|6|EPI_ISL_258615	Nebraska
A/swine/South_Dakota/A02478607/2019|A_/_H3N2|unassigned|2019-07-31|NA|6|EPI_ISL_389847	South_Dakota
A/swine/South_Dakota/A01785373/2017|A_/_H3N2|unassigned|2017-11-29|NA|6|EPI_ISL_297118	South_Dakota
A/swine/South_Dakota/A01785375/2017|A_/_H3N2|unassigned|2017-12-01|NA|6|EPI_ISL_297246	South_Dakota
A/swine/South_Dakota/A01785987/2019|A_/_H3N2|unassigned|2019-02-21|NA|6|EPI_ISL_372186	South_Dakota
A/swine/South_Dakota/A01785988/2019|A_/_H3N2|unassigned|2019-02-21|NA|6|EPI_ISL_372256	South_Dakota
A/swine/Illinois/A01476977/2014|A_/_H3N2|unassigned|2014-11-13|NA|6|EPI_ISL_182297	Illinois
A/swine/Iowa/A02214841/2017|A_/_H3N2|unassigned|2017-04-11|NA|6|EPI_ISL_272818	Iowa
A/swine/Iowa/A01290860/2013|A_/_H3N2|unassigned|2013-11-01|NA|6|EPI_ISL_154606	Iowa
A/swine/North_Carolina/A01290442/2013|A_/_H3N2|unassigned|2013-09-01|NA|6|EPI_ISL_151718	North_Carolina
A/swine/North_Carolina/A01895864/2016|A_/_H3N2|unassigned|2016-04-21|NA|6|EPI_ISL_225517	North_Carolina
A/swine/North_Carolina/A01668240/2016|A_/_H3N2|unassigned|2016-11-10|NA|6|EPI_ISL_246038	North_Carolina
A/swine/North_Carolina/A01731777/2016|A_/_H3N2|unassigned|2016-02-16|NA|6|EPI_ISL_217475	North_Carolina
A/swine/North_Carolina/A01945726/2015|A_/_H3N2|unassigned|2015-10-19|NA|6|EPI_ISL_203105	North_Carolina
A/swine/North_Carolina/A01945740/2015|A_/_H3N2|unassigned|2015-10-21|NA|6|EPI_ISL_203116	North_Carolina
A/swine/North_Carolina/A01945939/2015|A_/_H3N2|unassigned|2015-10-24|NA|6|EPI_ISL_203149	North_Carolina
A/swine/North_Carolina/A01945976/2015|A_/_H3N2|unassigned|2015-10-27|NA|6|EPI_ISL_205327	North_Carolina
A/swine/North_Carolina/A01945912/2015|A_/_H3N2|unassigned|2015-10-24|NA|6|EPI_ISL_206011	North_Carolina
A/swine/North_Carolina/A01729547/2016|A_/_H3N2|unassigned|2016-01-11|NA|6|EPI_ISL_213789	North_Carolina
A/swine/North_Carolina/A01781579/2016|A_/_H3N2|unassigned|2016-09-20|NA|6|EPI_ISL_243371	North_Carolina
A/swine/North_Carolina/A01781224/2016|A_/_H3N2|unassigned|2016-09-07|NA|6|EPI_ISL_237053	North_Carolina
A/swine/North_Carolina/A01777393/2016|A_/_H3N2|unassigned|2016-07-06|NA|6|EPI_ISL_234286	North_Carolina
A/swine/North_Carolina/A01671000/2016|A_/_H3N2|unassigned|2016-12-02|NA|6|EPI_ISL_252805	North_Carolina
A/swine/North_Carolina/A01728452/2015|A_/_H3N2|unassigned|2015-12-28|NA|6|EPI_ISL_211805	North_Carolina
A/swine/North_Carolina/A01432566/2013|A_/_H3N2|unassigned|2013-03-01|NA|6|EPI_ISL_140698	North_Carolina
A/swine/North_Carolina/A01410136/2014|A_/_H3N2|unassigned|2014-01-01|NA|6|EPI_ISL_157192	North_Carolina
A/swine/North_Carolina/A01410180/2014|A_/_H3N2|unassigned|2014-01-01|NA|6|EPI_ISL_157204	North_Carolina
A/swine/North_Carolina/A01409104/2013|A_/_H3N2|unassigned|2013-10-01|NA|6|EPI_ISL_153747	North_Carolina
A/swine/Minnesota/A01392079/2013|A_/_H3N2|unassigned|2013-09-18|NA|6|EPI_ISL_151709	Minnesota
A/swine/Minnesota/A01394021/2013|A_/_H3N2|unassigned|2013-10-15|NA|6|EPI_ISL_151144	Minnesota
A/swine/Minnesota/A01394278/2013|A_/_H3N2|unassigned|2013-09-19|NA|6|EPI_ISL_150651	Minnesota
A/swine/Iowa/A02025203/2015|A_/_H3N2|unassigned|2015-07-08|NA|6|EPI_ISL_197218	Iowa
A/swine/Indiana/A01812059/2015|A_/_H3N2|unassigned|2015-11-04|NA|6|EPI_ISL_256260	Indiana
A/swine/Nebraska/A02215046/2017|A_/_H3N2|unassigned|2017-04-26|NA|6|EPI_ISL_267144	Nebraska
A/swine/Indiana/A01260976/2015|A_/_H3N2|unassigned|2015-09-01|NA|6|EPI_ISL_206672	Indiana
A/swine/Ohio/A01567020/2014|A_/_H3N2|unassigned|2014-12-10|NA|6|EPI_ISL_182442	Ohio
A/swine/Iowa/A01944835/2015|A_/_H3N2|unassigned|2015-10-27|NA|6|EPI_ISL_205324	Iowa
A/swine/Iowa/A01729543/2016|A_/_H3N2|unassigned|2016-01-12|NA|6|EPI_ISL_213796	Iowa
A/swine/Indiana/A01812292/2019|A_/_H3N2|unassigned|2019-04-16|NA|6|EPI_ISL_366169	Indiana
A/swine/Kansas/A01377649/2015|A_/_H3N2|unassigned|2015-12-07|NA|6|EPI_ISL_208930	Kansas
A/swine/Iowa/A02215031/2017|A_/_H3N2|unassigned|2017-04-12|NA|6|EPI_ISL_267142	Iowa
A/swine/Minnesota/A02245096/2019|A_/_H3N2|unassigned|2019-03-28|NA|6|EPI_ISL_370339	Minnesota
A/swine/Nebraska/A02430692/2019|A_/_H3N2|unassigned|2019-02-19|NA|6|EPI_ISL_372166	Nebraska
A/swine/Iowa/A02257962/2018|A_/_H3N2|unassigned|2018-10-03|NA|6|EPI_ISL_379375	Iowa
A/swine/Nebraska/A02257337/2018|A_/_H3N2|unassigned|2018-09-14|NA|6|EPI_ISL_379809	Nebraska
A/swine/Iowa/A02478735/2019|A_/_H3N2|unassigned|2019-10-09|NA|6|EPI_ISL_399605	Iowa
A/swine/Iowa/A02524878/2020|A_/_H3N2|unassigned|2020-11-09|NA|6|EPI_ISL_4081716	Iowa
A/swine/Iowa/A02432156/2019|A_/_H3N2|unassigned|2019-04-08|NA|6|EPI_ISL_366155	Iowa
A/swine/Kansas/A01377619/2015|A_/_H3N2|unassigned|2015-10-22|NA|6|EPI_ISL_206040	Kansas
A/swine/Nebraska/A01781042/2016|A_/_H3N2|unassigned|2016-08-30|NA|6|EPI_ISL_237033	Nebraska
A/swine/Indiana/13TOSU5730/2013|A_/_H3N2|unassigned|2013-08-31|NA|6|EPI_ISL_168299	Indiana
A/swine/North_Carolina/A01410622/2014|A_/_H3N2|unassigned|2014-04-01|NA|6|EPI_ISL_162315	North_Carolina
A/swine/United_State/A01410955/2014|A_/_H3N2|unassigned|2014-06-13|NA|6|EPI_ISL_165174	United_State
A/swine/Iowa/A01769343/2015|A_/_H3N2|unassigned|2015-08-05|NA|6|EPI_ISL_200088	Iowa
A/swine/Iowa/A01668207/2016|A_/_H3N2|unassigned|2016-11-10|NA|6|EPI_ISL_246081	Iowa
A/swine/Iowa/A01671944/2016|A_/_H3N2|unassigned|2016-12-29|NA|6|EPI_ISL_253924	Iowa
A/swine/Iowa/A01777663/2016|A_/_H3N2|unassigned|2016-06-29|NA|6|EPI_ISL_234963	Iowa
A/swine/Iowa/A01857687/2015|A_/_H3N2|unassigned|2015-09-30|NA|6|EPI_ISL_203196	Iowa
A/swine/Iowa/A01778878/2016|A_/_H3N2|unassigned|2016-08-22|NA|6|EPI_ISL_237035	Iowa
A/swine/North_Carolina/A01895828/2016|A_/_H3N2|unassigned|2016-04-14|NA|6|EPI_ISL_225508	North_Carolina
A/swine/North_Carolina/A01732888/2016|A_/_H3N2|unassigned|2016-03-03|NA|6|EPI_ISL_222102	North_Carolina
A/swine/North_Carolina/A01894277/2016|A_/_H3N2|unassigned|2016-03-25|NA|6|EPI_ISL_222484	North_Carolina
A/swine/North_Carolina/A01945243/2015|A_/_H3N2|unassigned|2015-09-24|NA|6|EPI_ISL_201870	North_Carolina
A/swine/Iowa/A01398028/2013|A_/_H3N2|unassigned|2013-07-16|NA|6|EPI_ISL_145909	Iowa
A/swine/Michigan/A01671226/2016|A_/_H3N2|unassigned|2016-12-06|NA|6|EPI_ISL_253641	Michigan
A/swine/Nebraska/A01781225/2016|A_/_H3N2|unassigned|2016-09-08|NA|6|EPI_ISL_237042	Nebraska
A/swine/Iowa/A01671744/2016|A_/_H3N2|unassigned|2016-12-28|NA|6|EPI_ISL_253921	Iowa
A/swine/North_Carolina/157671/2015|A_/_H3N2|unassigned|2015-09-01|NA|6|EPI_ISL_4082003	North_Carolina
A/swine/Iowa/A01729699/2016|A_/_H3N2|unassigned|2016-01-19|NA|6|EPI_ISL_213783	Iowa
A/swine/Iowa/A02154072/2018|A_/_H3N2|unassigned|2018-02-22|NA|6|EPI_ISL_305770	Iowa
A/swine/Illinois/16TOSU7168/2016|A_/_H3N2|unassigned|2016-06-01|NA|6|EPI_ISL_261508	Illinois
A/swine/Illinois/A01796273/2015|A_/_H3N2|unassigned|2015-11-11|NA|6|EPI_ISL_206015	Illinois
A/swine/Indiana/A01260416/2013|A_/_H3N2|unassigned|2013-11-11|NA|6|EPI_ISL_157617	Indiana
A/swine/Indiana/A01777672/2016|A_/_H3N2|unassigned|2016-07-06|NA|6|EPI_ISL_234964	Indiana
A/swine/Kansas/14-000624/2015|A_/_H3N2|unassigned|2015-01-12|NA|6|EPI_ISL_174911	Kansas
A/swine/Michigan/A02025547/2015|A_/_H3N2|unassigned|2015-08-13|NA|6|EPI_ISL_200098	Michigan
A/swine/North_Carolina/A01782800/2016|A_/_H3N2|unassigned|2016-10-27|NA|6|EPI_ISL_245328	North_Carolina
A/swine/Iowa/A02218156/2017|A_/_H3N2|unassigned|2017-07-10|NA|6|EPI_ISL_279495	Iowa
A/swine/Nebraska/A02217400/2017|A_/_H3N2|unassigned|2017-06-28|NA|6|EPI_ISL_279714	Nebraska
A/swine/Iowa/A02134242/2017|A_/_H3N2|unassigned|2017-10-23|NA|6|EPI_ISL_296550	Iowa
A/swine/Minnesota/A01785322/2017|A_/_H3N2|unassigned|2017-10-18|NA|6|EPI_ISL_290282	Minnesota
A/swine/Indiana/A01812250/2016|A_/_H3N2|unassigned|2016-11-14|NA|6|EPI_ISL_328416	Indiana
A/swine/Indiana/A01672517/2017|A_/_H3N2|unassigned|2017-01-20|NA|6|EPI_ISL_257035	Indiana
A/swine/Minnesota/A01785488/2018|A_/_H3N2|unassigned|2018-03-27|NA|6|EPI_ISL_329075	Minnesota
A/swine/Iowa/A02172377/2018|A_/_H3N2|unassigned|2018-07-13|NA|6|EPI_ISL_327491	Iowa
A/swine/Minnesota/A01941115/2015|A_/_H3N2|unassigned|2015-11-09|NA|6|EPI_ISL_205998	Minnesota
A/swine/Minnesota/A01668936/2016|A_/_H3N2|unassigned|2016-11-23|NA|6|EPI_ISL_252781	Minnesota
A/swine/North_Carolina/A01797533/2015|A_/_H3N2|unassigned|2015-11-19|NA|6|EPI_ISL_208944	North_Carolina
A/swine/Iowa/A01945156/2015|A_/_H3N2|unassigned|2015-09-22|NA|6|EPI_ISL_201856	Iowa
A/swine/Iowa/A01730108/2016|A_/_H3N2|unassigned|2016-01-22|NA|6|EPI_ISL_216998	Iowa
A/swine/Iowa/A02025409/2015|A_/_H3N2|unassigned|2015-07-28|NA|6|EPI_ISL_198362	Iowa
A/swine/North_Carolina/A01945800/2015|A_/_H3N2|unassigned|2015-10-21|NA|6|EPI_ISL_203130	North_Carolina
A/swine/North_Carolina/A01797711/2015|A_/_H3N2|unassigned|2015-12-01|NA|6|EPI_ISL_208970	North_Carolina
A/swine/North_Carolina/A01774759/2016|A_/_H3N2|unassigned|2016-05-04|NA|6|EPI_ISL_225550	North_Carolina
A/swine/North_Carolina/A01731488/2016|A_/_H3N2|unassigned|2016-02-10|NA|6|EPI_ISL_217473	North_Carolina
A/swine/North_Carolina/A01777729/2016|A_/_H3N2|unassigned|2016-07-18|NA|6|EPI_ISL_234956	North_Carolina
A/swine/North_Carolina/A01732564/2016|A_/_H3N2|unassigned|2016-02-26|NA|6|EPI_ISL_235750	North_Carolina
A/swine/Indiana/A01672428/2017|A_/_H3N2|unassigned|2017-01-17|NA|6|EPI_ISL_257033	Indiana
A/swine/North_Carolina/A01945244/2015|A_/_H3N2|unassigned|2015-09-24|NA|6|EPI_ISL_201869	North_Carolina
A/swine/Indiana/A01812045/2015|A_/_H3N2|unassigned|2015-11-03|NA|6|EPI_ISL_206453	Indiana
A/swine/Indiana/A01812061/2015|A_/_H3N2|unassigned|2015-11-06|NA|6|EPI_ISL_256254	Indiana
A/swine/Indiana/A01729045/2016|A_/_H3N2|unassigned|2016-01-07|NA|6|EPI_ISL_212213	Indiana
A/swine/North_Carolina/A02214438/2017|A_/_H3N2|unassigned|2017-04-05|NA|6|EPI_ISL_264217	North_Carolina
A/swine/Iowa/A02215195/2017|A_/_H3N2|unassigned|2017-04-28|NA|6|EPI_ISL_272847	Iowa
A/swine/North_Carolina/A01671018/2016|A_/_H3N2|unassigned|2016-12-05|NA|6|EPI_ISL_253703	North_Carolina
A/swine/North_Carolina/A02218550/2017|A_/_H3N2|unassigned|2017-07-26|NA|6|EPI_ISL_281240	North_Carolina
A/swine/North_Carolina/A01668664/2016|A_/_H3N2|unassigned|2016-11-28|NA|6|EPI_ISL_252700	North_Carolina
A/swine/North_Carolina/A02215437/2017|A_/_H3N2|unassigned|2017-05-16|NA|6|EPI_ISL_271771	North_Carolina
A/swine/North_Carolina/A02223299/2017|A_/_H3N2|unassigned|2017-10-10|NA|6|EPI_ISL_296676	North_Carolina
A/swine/Indiana/A01260967/2015|A_/_H3N2|unassigned|2015-08-24|NA|6|EPI_ISL_206375	Indiana
A/swine/Indiana/A01260983/2015|A_/_H3N2|unassigned|2015-09-10|NA|6|EPI_ISL_206372	Indiana
A/swine/Indiana/A01812022/2015|A_/_H3N2|unassigned|2015-10-12|NA|6|EPI_ISL_206373	Indiana
A/swine/North_Carolina/A01781199/2016|A_/_H3N2|unassigned|2016-09-08|NA|6|EPI_ISL_243373	North_Carolina
A/swine/North_Carolina/A02156991/2018|A_/_H3N2|unassigned|2018-03-22|NA|6|EPI_ISL_329667	North_Carolina
A/swine/North_Carolina/A01785421/2018|A_/_H3N2|unassigned|2018-01-18|NA|6|EPI_ISL_300558	North_Carolina
A/swine/Virginia/A01785950/2019|A_/_H3N2|unassigned|2019-02-06|NA|6|EPI_ISL_370642	Virginia
A/swine/Minnesota/A01365586/2013|A_/_H3N2|unassigned|2013-10-30|NA|6|EPI_ISL_151906	Minnesota
A/swine/Minnesota/A01365842/2013|A_/_H3N2|unassigned|2013-11-12|NA|6|EPI_ISL_153860	Minnesota
A/swine/Minnesota/A01365497/2013|A_/_H3N2|unassigned|2013-10-22|NA|6|EPI_ISL_150657	Minnesota
A/swine/Illinois/A01475803/2014|A_/_H3N2|unassigned|2014-06-17|NA|6|EPI_ISL_168473	Illinois
A/swine/Illinois/A01478325/2014|A_/_H3N2|unassigned|2014-11-20|NA|6|EPI_ISL_182301	Illinois
A/swine/Illinois/A01567037/2014|A_/_H3N2|unassigned|2014-12-10|NA|6|EPI_ISL_182443	Illinois
A/swine/Illinois/A01410373/2014|A_/_H3N2|unassigned|2014-03-01|NA|6|EPI_ISL_162041	Illinois
A/swine/Illinois/A01393671/2013|A_/_H3N2|unassigned|2013-12-12|NA|6|EPI_ISL_156309	Illinois
A/swine/Illinois/A01411363/2014|A_/_H3N2|unassigned|2014-01-01|NA|6|EPI_ISL_157883	Illinois
A/swine/Illinois/A01290325/2013|A_/_H3N2|unassigned|2013-08-01|NA|6|EPI_ISL_148316	Illinois
A/swine/Illinois/A01462759/2015|A_/_H3N2|unassigned|2015-02-02|NA|6|EPI_ISL_177878	Illinois
A/swine/Illinois/A01462810/2015|A_/_H3N2|unassigned|2015-02-16|NA|6|EPI_ISL_177879	Illinois
A/swine/Illinois/A01567281/2014|A_/_H3N2|unassigned|2014-12-23|NA|6|EPI_ISL_174540	Illinois
A/swine/Iowa/13C044/2013|A_/_H3N2|unassigned|2013-03-26|NA|6|EPI_ISL_151988	Iowa
A/swine/Iowa/13C029/2013|A_/_H3N2|unassigned|2013-03-26|NA|6|EPI_ISL_151133	Iowa
A/swine/Iowa/13C020/2013|A_/_H3N2|unassigned|2013-03-26|NA|6|EPI_ISL_151135	Iowa
A/swine/Iowa/13C038/2013|A_/_H3N2|unassigned|2013-03-26|NA|6|EPI_ISL_151137	Iowa
A/swine/Iowa/13C075/2013|A_/_H3N2|unassigned|2013-03-26|NA|6|EPI_ISL_151994	Iowa
A/swine/Iowa/13C019/2013|A_/_H3N2|unassigned|2013-03-26|NA|6|EPI_ISL_151136	Iowa
A/swine/Iowa/13A016/2013|A_/_H3N2|unassigned|2013-01-28|NA|6|EPI_ISL_147198	Iowa
A/swine/Iowa/13C040/2013|A_/_H3N2|unassigned|2013-03-26|NA|6|EPI_ISL_151132	Iowa
A/swine/Minnesota/A01116200/2011|A_/_H3N2|unassigned|2011-08-29|NA|6|EPI_ISL_116355	Minnesota
A/swine/Minnesota/A01116195/2011|A_/_H3N2|unassigned|2011-08-29|NA|6|EPI_ISL_116354	Minnesota
A/swine/Minnesota/A01049936/2011|A_/_H3N2|unassigned|2011-05-03|NA|6|EPI_ISL_97112	Minnesota
A/swine/Minnesota/A01349658/2013|A_/_H3N2|unassigned|2013-04-03|NA|6|EPI_ISL_141388	Minnesota
A/swine/Minnesota/A01280592/2013|A_/_H3N2|unassigned|2013-01-30|NA|6|EPI_ISL_137550	Minnesota
A/swine/Minnesota/16/2012|A_/_H3N2|unassigned|2012-08-23|NA|6|EPI_ISL_129600	Minnesota
A/swine/Iowa/A01049317/2010|A_/_H3N2|unassigned|2010-12-22|NA|6|EPI_ISL_93358	Iowa
A/swine/Iowa/A01472644/2015|A_/_H3N2|unassigned|2015-07-29|NA|6|EPI_ISL_196310	Iowa
A/swine/Nebraska/A01785515/2018|A_/_H3N2|unassigned|2018-04-19|NA|6|EPI_ISL_329155	Nebraska
A/swine/Nebraska/A01785395/2017|A_/_H3N2|unassigned|2017-12-21|NA|6|EPI_ISL_298637	Nebraska
A/swine/Nebraska/A01785451/2018|A_/_H3N2|unassigned|2018-02-21|NA|6|EPI_ISL_304740	Nebraska
A/swine/Nebraska/A01785381/2017|A_/_H3N2|unassigned|2017-12-07|NA|6|EPI_ISL_297148	Nebraska
A/swine/Nebraska/A02254605/2018|A_/_H3N2|unassigned|2018-07-19|NA|6|EPI_ISL_326811	Nebraska
A/swine/Nebraska/A01785442/2018|A_/_H3N2|unassigned|2018-02-02|NA|6|EPI_ISL_302024	Nebraska
A/swine/Minnesota/A01785310/2017|A_/_H3N2|unassigned|2017-10-10|NA|6|EPI_ISL_290289	Minnesota
A/swine/Minnesota/A01781226/2016|A_/_H3N2|unassigned|2016-09-08|NA|6|EPI_ISL_243368	Minnesota
A/swine/Indiana/A01812159/2016|A_/_H3N2|unassigned|2016-01-27|NA|6|EPI_ISL_236813	Indiana
A/swine/Michigan/A01774374/2016|A_/_H3N2|unassigned|2016-04-28|NA|6|EPI_ISL_225565	Michigan
A/swine/Michigan/A01668934/2016|A_/_H3N2|unassigned|2016-12-02|NA|6|EPI_ISL_252803	Michigan
A/swine/Indiana/A01812162/2016|A_/_H3N2|unassigned|2016-01-27|NA|6|EPI_ISL_236811	Indiana
A/swine/Minnesota/A01125993/2012|A_/_H3N2|unassigned|2012-03-08|NA|6|EPI_ISL_129999	Minnesota
A/swine/Minnesota/A01125993/2012|A_/_H3N2|unassigned|2012-03-08|NA|6|EPI_ISL_129999.1	Minnesota
A/swine/Minnesota/A01328452/2012|A_/_H3N2|unassigned|2012-04-12|NA|6|EPI_ISL_130048	Minnesota
A/swine/Minnesota/A01125992/2012|A_/_H3N2|unassigned|2012-03-08|NA|6|EPI_ISL_130055	Minnesota
A/swine/Minnesota/A01328451/2012|A_/_H3N2|unassigned|2012-04-12|NA|6|EPI_ISL_130102	Minnesota
A/swine/Minnesota/A01300992/2012|A_/_H3N2|unassigned|2012-07-10|NA|6|EPI_ISL_130135	Minnesota
A/swine/Minnesota/A01442411/2012|A_/_H3N2|unassigned|2012-04-17|NA|6|EPI_ISL_134302	Minnesota
A/swine/Minnesota/A01049346/2010|A_/_H3N2|unassigned|2010-12-29|NA|6|EPI_ISL_93359	Minnesota
A/swine/Minnesota/A01300213/2012|A_/_H3N2|unassigned|2012-06-15|NA|6|EPI_ISL_130140	Minnesota
A/swine/Iowa/A01202906/2011|A_/_H3N2|unassigned|2011-11-21|NA|6|EPI_ISL_127873	Iowa
A/swine/Iowa/A01202905/2011|A_/_H3N2|unassigned|2011-11-21|NA|6|EPI_ISL_127872	Iowa
A/swine/Minnesota/A01076193/2010|A_/_H3N2|unassigned|2010-02-14|NA|6|EPI_ISL_124005	Minnesota
A/swine/Minnesota/A01076196/2010|A_/_H3N2|unassigned|2010-02-28|NA|6|EPI_ISL_104803	Minnesota
A/swine/Georgia/02604/2009|A_/_H3N2|unassigned|2009-02-20|NA|6|EPI_ISL_150931	Georgia
A/swine/Iowa/A01049033/2010|A_/_H3N2|unassigned|2010-11-16|NA|6|EPI_ISL_109911	Iowa
A/swine/Iowa/A01049032/2010|A_/_H3N2|unassigned|2010-11-16|NA|6|EPI_ISL_90101	Iowa
A/swine/Iowa/A01049031/2010|A_/_H3N2|unassigned|2010-11-16|NA|6|EPI_ISL_90100	Iowa
A/swine/Minnesota/A01201424/2010|A_/_H3N2|unassigned|2010-11-09|NA|6|EPI_ISL_124343	Minnesota
A/swine/Michigan/A01672424/2017|A_/_H3N2|unassigned|2017-01-20|NA|6|EPI_ISL_256554	Michigan
A/swine/Michigan/A02216465/2017|A_/_H3N2|unassigned|2017-05-26|NA|6|EPI_ISL_273346	Michigan
A/swine/Michigan/A01671484/2016|A_/_H3N2|unassigned|2016-12-16|NA|6|EPI_ISL_253719	Michigan
A/swine/Michigan/A02254615/2018|A_/_H3N2|unassigned|2018-07-25|NA|6|EPI_ISL_326807	Michigan
A/swine/Kansas/A01785786/2018|A_/_H3N2|unassigned|2018-12-10|NA|6|EPI_ISL_376670	Kansas
A/swine/Minnesota/A02245583/2020|A_/_H3N2|unassigned|2020-04-07|NA|6|EPI_ISL_504163	Minnesota
A/swine/Iowa/A02478999/2020|A_/_H3N2|unassigned|2020-01-14|NA|6|EPI_ISL_503392	Iowa
A/swine/Illinois/A02479007/2020|A_/_H3N2|unassigned|2020-01-21|NA|6|EPI_ISL_500718	Illinois
A/swine/Illinois/A02861426/2023|A_/_H3N2|unassigned|2023-04-25|NA|6|EPI_ISL_17805847	Illinois
